country,OD_bankId,OD_bankCountryCode,OD_originatorId,OD_originatorName,OD_originatorBIC,OD_intermediaryCountryCode,OD_originatorCustomerName,OD_bankName,OD_bankBIC,OD_address_addressLine,OD_address_stateOrProvinceCode,OD_address_postalCode,OD_address_country,OD_merchantCategoryCode,SPD_routingId,TD_payoutId,TD_destinationAmount,TD_destinationCurrencyCode,TD_settlementAmount,TD_settlementCurrencyCode,TD_settlementDate,TD_transactionIdentifier,TD_retrievalReferenceNumber,TD_transmissionDateTime,TD_systemTraceAuditNumber,TD_amount,TD_transactionCurrencyCode,TD_localTransactionDateTime,TD_businessApplicationId,TD_payoutSpeed,TD_statementNarrative,TD_purposeOfPayment,RD_type,RD_fullName,RD_firstName,RD_lastName,RD_companyName,RD_cityOfBirth,RD_countryOfBirth,RD_dateOfBirth,RD_identList_idType,RD_identList_idName,RD_identList_idNumber,RD_identList_idIssueCountry,RD_additionalData_name,RD_additionalData_value,RD_contactNumber,RD_contactEmail,RD_address_addressLine1,RD_address_addressLine2,RD_address_addressLine3,RD_address_city,RD_address_country,RD_address_postalCode,RD_address_province,RD_payoutMethod,RD_alias_directoryName,RD_alias_handle,RD_bank_bankName,RD_bank_accountName,RD_bank_accountNumberType,RD_bank_accountNumber,RD_bank_bankCodeType,RD_bank_bankCode,RD_bank_accountNumberSuffix,RD_bank_accountType,RD_bank_branchCode,RD_bank_countryCode,RD_bank_currencyCode,RD_bank_BIC,SD_type,SD_fullName,SD_firstName,SD_lastName,SD_companyName,SD_cityOfBirth,SD_countryOfBirth,SD_dateOfBirth,SD_identList_idType,SD_identList_idName,SD_identList_idNumber,SD_identList_idIssueCountry,SD_additionalData_name,SD_additionalData_value,SD_contactNumber,SD_contactEmail,SD_sourceOfIncome,SD_beneficiaryRelationship,SD_senderReferenceNumber,SD_address_addressLine1,SD_address_addressLine2,SD_address_addressLine3,SD_address_city,SD_address_country,SD_address_postalCode,SD_address_province
Bangladesh,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,050,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,ISMDCS,I,,Jessica,Smith,,Dhaka,BGD,2001-01-01,P,,20101605421,BGD,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,dhaka,BGD,1206,83,,,,,,,,,,,,,,,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Bangladesh,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,050,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,ISMDCS,C,,,,,,,,L,,,,,,,,,,,dhaka,BGD,,,B,,,Bangladesh Commerce Bank Limited,account name,DEFAULT,3409890169800,DEFAULT,195274754,,,,BGD,BDT,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Bangladesh,,,,,,,,,,,,,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,050,3000,840,,,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,ISMDCS,I,,Jessica,,,,BGD,2001-01-01,P,,20101605421,BGD,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,dhaka,BGD,1206,83,B,,,Bangladesh Commerce Bank Limited,account name,DEFAULT,3409890169800,DEFAULT,195274754,,,,BGD,BDT,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,,,,,,,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,,,,,,,,,,,,,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,,,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,,,C,,,,,,,,C,,,,,,,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,,,,,,,,,,,,,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,,,,,,,,,,,,,C,,,,.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,416584,840,CAIDCode77765,,,,Star Bucks,Bank of America,BOFACATTFCS,,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,,,,,,,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,,,,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,,,,,,,,,,,,
Barbados,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,I,,Jessica,Smith,,ST. MICHAEL,BRB,2020-02-27,P,,20101605421,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,CONTINENTAL BANK CORP,account name,DEFAULT,1000305531,DEFAULT,010,,,09286,BRB,BBD,,I,,John,Smith,,San Francisco,US,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Barbados,,,,,,,,,,,,,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,052,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,,C,,,,Earthport,,,,C,,220604497,BRB,,,2345678909,jessica@visa.com,Address line 1,Lane 1,Apt 101,ST. MICHAEL,BRB,,,B,,,,,,,,,,,,,,,C,,,,.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,,200,C,,,,,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,,,Apt 101,Toronto,CAN,optional,optional,B,,,,,,2860099615,DEFAULT,002,,,94706,,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,,Advance payment,200,C,,,,Company of Canada,,,,,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,,CAN,optional,optional,,,,,,,,,,,,,,,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,,,,,,,,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,,,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,,,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,,,,,,2020-02-27,P,,,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),,,,,,,,,,,,,,,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,,,,,,30,,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
